Unnamed: 0,Age_Group_18-25,Age_Group_26-35,Age_Group_36-45,Age_Group_46-55,Age_Group_56-65,Gender_Female,Gender_Male,Avg_Transaction_Amount,Add_to_Cart,Browse,Login,Purchase,Label
366,False,False,False,False,False,True,False,277.9111758121138,2,9,2,2,No Fraud
367,False,True,False,False,False,False,False,788.1636499159537,3,3,2,3,No Fraud
368,False,False,False,False,False,False,False,792.8952471794177,4,4,3,1,No Fraud
369,False,True,False,False,False,False,False,835.739404471879,1,9,4,4,No Fraud
370,False,False,False,False,False,True,False,857.0397128928332,3,4,4,2,No Fraud
371,False,False,False,False,False,True,False,478.3923051523799,0,7,4,6,No Fraud
372,False,False,True,False,False,True,False,880.7946946241756,0,9,4,3,No Fraud
373,False,True,False,False,False,False,False,573.3431875126387,0,4,3,3,No Fraud
374,False,False,False,False,False,False,True,523.5374052424073,3,9,1,4,Fraud
375,False,False,False,False,False,False,True,746.6826960961982,4,7,3,4,No Fraud
376,False,False,False,False,True,False,True,292.4365702239165,0,4,3,6,No Fraud
377,False,True,False,False,False,False,False,810.5476391447248,3,3,4,2,No Fraud
378,True,False,False,False,False,True,False,486.51924390958294,3,6,2,6,No Fraud
379,False,False,True,False,False,True,False,214.56587260338438,4,3,3,6,No Fraud
380,False,True,False,False,False,False,False,207.3807221652708,1,7,4,1,No Fraud
381,False,False,False,False,True,True,False,248.41606946203012,1,1,2,2,No Fraud
382,False,False,False,False,False,True,False,901.5154608194041,3,7,3,4,No Fraud
383,False,False,False,False,False,False,True,991.8440400331427,1,3,1,1,No Fraud
384,False,True,False,False,False,False,False,421.27641928115514,2,9,1,3,No Fraud
385,True,False,False,False,False,False,True,362.9294669847678,4,6,4,6,No Fraud
386,False,False,False,False,False,True,False,296.89387533490356,3,7,2,3,Fraud
387,False,False,False,False,True,False,True,841.434829450521,1,9,2,5,Fraud
388,True,False,False,False,False,True,False,288.2867341769885,1,6,4,4,No Fraud
389,False,False,True,False,False,False,False,931.6811169372428,4,2,4,5,No Fraud
390,True,False,False,False,False,False,True,700.6153410741545,0,6,2,2,Fraud
391,False,False,False,False,False,False,False,907.4150125022752,1,6,1,2,No Fraud
392,True,False,False,False,False,False,False,598.6088689547316,4,2,1,6,Fraud
393,False,True,False,False,False,False,False,721.6118759642471,0,7,3,1,Fraud
394,True,False,False,False,False,True,False,657.5122905919369,3,9,3,6,No Fraud
395,False,False,False,False,False,True,False,848.0759106914172,0,4,2,4,No Fraud
396,True,False,False,False,False,False,False,852.2747300672929,1,5,1,1,Fraud
397,True,False,False,False,False,False,True,630.8136998606126,3,6,3,1,No Fraud
398,False,True,False,False,False,False,False,669.256884396795,3,1,1,2,No Fraud
399,False,False,True,False,False,False,False,929.688328448047,0,8,1,2,No Fraud
400,False,False,False,False,False,True,False,936.8798355684725,3,9,2,6,No Fraud
401,False,False,False,True,False,False,False,697.8248055056634,0,1,1,4,Fraud
402,True,False,False,False,False,True,False,106.97885035584719,0,4,2,2,Fraud
403,False,False,False,True,False,False,False,193.9700932785469,0,6,3,4,No Fraud
404,False,False,False,True,False,False,False,872.1482785969746,4,1,4,5,No Fraud
405,False,False,False,False,False,False,False,176.24270473372135,1,3,1,6,No Fraud
406,True,False,False,False,False,True,False,292.1672627695598,3,7,4,3,Fraud
407,False,True,False,False,False,False,False,307.4920121994866,2,8,4,6,Fraud
408,False,False,False,True,False,True,False,640.2112928019144,1,8,2,5,No Fraud
409,False,True,False,False,False,True,False,618.9695180953878,2,5,1,2,No Fraud
410,False,False,True,False,False,False,False,360.47577107836025,0,1,1,3,Fraud
411,False,False,False,False,False,False,False,286.85022901159857,3,1,3,3,No Fraud
412,True,False,False,False,False,False,True,788.0788268717282,1,8,4,6,No Fraud
413,False,False,False,True,False,True,False,941.9105400453785,2,5,4,6,Fraud
414,False,False,False,False,False,True,False,147.52511192479483,2,9,2,1,Fraud
415,False,False,False,False,False,False,True,219.86241643437654,2,1,1,3,Fraud
416,True,False,False,False,False,True,False,677.9475898351367,1,2,1,4,No Fraud
417,False,True,False,False,False,False,False,823.9973065042831,4,4,4,2,No Fraud
418,False,False,False,False,False,False,False,812.0698018987596,0,7,3,2,No Fraud
419,False,False,False,False,False,True,False,747.7148377744203,3,4,4,1,No Fraud
420,False,False,True,False,False,False,True,898.6851590482828,2,8,1,6,No Fraud
421,False,False,False,False,False,True,False,295.6139916137315,1,7,2,6,Fraud
422,True,False,False,False,False,False,True,196.56185184275245,2,5,2,1,No Fraud
423,True,False,False,False,False,False,False,653.8266730822315,1,7,2,2,No Fraud
424,False,False,False,False,False,False,False,840.0483023710891,4,8,1,1,Fraud
425,False,False,True,False,False,False,True,623.8392206325159,2,3,1,3,Fraud
426,True,False,False,False,False,True,False,966.6977387130156,2,3,2,3,No Fraud
427,False,True,False,False,False,False,True,816.0080152526104,3,2,1,4,No Fraud
428,False,False,False,False,False,True,False,730.7126208183348,1,4,3,6,Fraud
429,False,False,False,False,False,False,True,154.23156178456023,1,4,2,1,No Fraud
430,False,True,False,False,False,False,False,196.96801485851387,4,4,3,2,No Fraud
431,False,True,False,False,False,False,False,806.3538693320749,2,2,3,6,Fraud
432,False,False,False,False,False,False,True,278.4141330193264,3,7,1,6,No Fraud
433,False,False,True,False,False,True,False,125.95165847109149,0,3,1,5,No Fraud
434,False,True,False,False,False,True,False,919.6846171722684,3,1,2,2,Fraud
435,False,False,False,False,False,True,False,901.7248363311107,3,2,1,6,No Fraud
436,False,False,True,False,False,True,False,296.63544450834263,3,5,3,5,No Fraud
437,False,False,False,False,False,True,False,802.1856322656591,3,9,1,5,No Fraud
438,False,False,False,False,True,False,False,143.1816950904896,2,4,2,4,Fraud
439,False,False,False,False,False,True,False,356.55220344093675,3,6,4,5,No Fraud
440,False,True,False,False,False,False,False,661.3002174309623,1,3,4,3,No Fraud
441,False,False,False,False,False,False,False,786.8610965425469,1,9,1,3,Fraud
442,False,False,True,False,False,True,False,109.35926990937061,3,2,4,6,Fraud
443,False,False,False,False,True,False,True,393.5877519463697,1,8,3,4,No Fraud
444,False,False,True,False,False,False,False,292.9110040573066,2,3,4,2,No Fraud
445,False,False,False,False,False,True,False,998.9023651738513,0,8,4,2,No Fraud
446,False,True,False,False,False,True,False,703.8840091467115,3,3,3,6,Fraud
447,False,False,True,False,False,False,True,465.10430759176944,1,4,2,6,No Fraud
448,False,True,False,False,False,False,True,168.08734178261653,1,8,4,2,Fraud
449,False,True,False,False,False,False,False,638.8032317562675,2,4,4,2,Fraud
450,True,False,False,False,False,False,False,677.5313238424578,2,9,4,3,No Fraud
451,False,False,False,False,False,True,False,834.7653347528216,0,9,2,3,Fraud
452,False,False,False,False,False,False,True,359.71916762742717,4,6,1,4,No Fraud
453,False,False,False,False,False,True,False,983.2852724320868,4,1,1,4,No Fraud
454,True,False,False,False,False,False,True,495.51916538255455,4,9,2,4,No Fraud
455,False,False,False,False,True,True,False,366.3493791935443,0,9,3,2,No Fraud
456,False,False,False,True,False,True,False,413.604400601312,3,7,1,2,No Fraud
457,False,False,False,False,True,False,False,567.6274476704114,4,9,2,3,No Fraud
458,False,False,False,False,True,True,False,943.0314080564145,4,8,2,3,Fraud
459,True,False,False,False,False,True,False,761.6429181274605,1,9,3,1,Fraud
460,False,False,False,False,False,True,False,619.398684517404,1,9,2,1,No Fraud
461,False,True,False,False,False,False,False,246.52934918187563,3,7,1,6,No Fraud
462,False,False,False,False,False,False,False,234.4179798017845,2,6,1,2,Fraud
463,True,False,False,False,False,False,True,551.9772224322076,0,2,2,6,Fraud
464,False,False,False,False,False,True,False,755.8378341414842,4,7,2,3,No Fraud
465,False,False,True,False,False,False,False,775.9109554795991,0,1,3,2,No Fraud
466,False,True,False,False,False,False,False,303.32294548863257,1,6,3,6,No Fraud
467,False,False,False,True,False,True,False,190.08956156252793,0,6,4,6,Fraud
468,False,True,False,False,False,True,False,446.0148903284105,1,7,2,5,No Fraud
469,False,False,False,False,True,True,False,926.3552889196668,0,2,4,1,No Fraud
470,False,False,False,False,False,True,False,590.830527402444,1,4,4,4,Fraud
471,True,False,False,False,False,False,True,388.0897901485969,0,2,4,2,Fraud
472,True,False,False,False,False,True,False,391.2739015052095,4,4,4,5,No Fraud
473,True,False,False,False,False,False,True,218.87834069996646,4,3,1,4,No Fraud
474,False,False,False,False,False,True,False,525.9013624955421,3,2,3,6,Fraud
475,False,False,False,False,False,False,False,812.2264106633546,0,2,2,5,Fraud
476,False,False,False,False,False,True,False,971.7028223746072,2,3,3,3,Fraud
477,False,False,False,False,False,True,False,551.4354999621778,3,4,3,3,No Fraud
478,False,True,False,False,False,True,False,250.4934242584196,0,7,3,3,No Fraud
479,False,True,False,False,False,True,False,714.6553598225781,2,4,3,6,No Fraud
480,False,True,False,False,False,False,True,781.1122084707658,4,7,3,4,No Fraud
481,False,False,False,False,False,True,False,164.52977448079199,4,4,3,4,No Fraud
482,False,True,False,False,False,False,False,865.125216668106,4,3,1,3,Fraud
483,False,False,True,False,False,False,False,846.3901509962717,2,8,3,6,No Fraud
484,True,False,False,False,False,False,True,525.2869486352062,1,3,2,4,No Fraud
485,False,True,False,False,False,True,False,604.3802667542815,0,8,2,3,Fraud
486,False,False,False,False,False,False,True,742.0672573398273,3,2,4,2,Fraud
487,False,False,False,False,True,False,True,709.0733125565733,3,3,4,3,No Fraud
488,False,False,False,False,False,True,False,114.88238037388817,4,4,3,6,No Fraud
489,False,False,True,False,False,True,False,210.19177346363722,1,3,4,1,No Fraud
490,False,False,False,False,False,False,True,246.33150020312112,0,6,4,2,Fraud
491,True,False,False,False,False,False,True,780.108300164889,0,9,3,6,Fraud
492,False,False,False,False,False,False,True,496.075206603142,3,8,4,3,Fraud
493,False,False,True,False,False,False,False,590.9523637481426,3,4,2,1,Fraud
494,False,False,False,False,False,True,False,795.4186932059357,3,2,3,3,No Fraud
495,False,True,False,False,False,True,False,406.88404215768173,0,1,2,2,Fraud
496,False,False,False,True,False,True,False,774.0012045868958,3,4,2,3,No Fraud
497,False,False,False,False,False,False,True,498.0693471666037,0,5,1,4,No Fraud
498,False,False,False,False,False,True,False,439.4621689967859,4,2,1,3,No Fraud
499,False,False,False,False,False,True,False,399.7335376492661,1,3,4,2,No Fraud
500,False,False,False,False,False,True,False,968.4503339431445,3,4,2,5,Fraud
501,True,False,False,False,False,False,True,794.7760696380809,0,3,4,3,No Fraud
502,True,False,False,False,False,False,True,118.17634669617644,4,8,3,4,No Fraud
503,False,True,False,False,False,False,False,961.6739378663816,2,2,2,2,No Fraud
504,False,True,False,False,False,True,False,797.895666754006,4,9,4,1,Fraud
505,False,False,False,True,False,True,False,234.25724300883002,1,6,2,5,No Fraud
506,False,False,False,True,False,True,False,168.70431287018542,4,1,4,6,No Fraud
507,False,False,True,False,False,False,True,377.37468429350804,3,8,3,3,No Fraud
508,False,False,False,False,True,False,True,661.7633764114556,3,6,1,2,No Fraud
509,False,True,False,False,False,False,True,654.8920202345207,2,4,2,4,Fraud
510,False,True,False,False,False,False,False,348.2651126342984,0,6,4,4,No Fraud
511,False,False,False,True,False,True,False,501.107480791676,4,2,1,2,No Fraud
512,False,False,True,False,False,False,False,290.70114014236196,2,1,3,4,No Fraud
513,False,False,False,False,False,False,False,145.52081665006372,3,6,1,6,Fraud
514,False,False,False,False,False,True,False,565.2734206841908,0,8,3,5,No Fraud
515,False,False,False,False,False,False,True,412.2920208268343,0,5,4,1,No Fraud
516,True,False,False,False,False,True,False,588.594189068137,1,8,3,4,Fraud
517,False,True,False,False,False,True,False,951.8565902234064,3,3,1,4,No Fraud
518,False,False,False,False,True,True,False,229.033280525789,0,6,4,1,Fraud
519,False,False,False,False,True,False,False,101.7658164798598,1,1,4,5,Fraud
520,False,True,False,False,False,False,True,169.19039195391267,1,3,2,5,No Fraud
521,False,True,False,False,False,True,False,516.4374664914661,3,4,4,5,No Fraud
522,False,True,False,False,False,True,False,736.2388268220911,0,5,4,6,Fraud
523,True,False,False,False,False,False,True,622.6872429854701,0,3,4,4,No Fraud
524,False,False,False,False,False,False,False,545.4051466363724,4,8,2,4,Fraud
525,False,True,False,False,False,True,False,418.5668179831712,0,5,3,5,Fraud
526,False,False,True,False,False,False,True,378.9767543783509,1,7,1,4,No Fraud
527,False,False,False,False,False,True,False,438.65755759448206,2,5,4,3,No Fraud
528,False,True,False,False,False,True,False,650.4714586081642,3,8,1,4,Fraud
529,False,False,False,False,False,True,False,250.9785602789826,2,1,1,6,No Fraud
530,False,False,False,True,False,True,False,794.2258747491632,0,3,4,5,No Fraud
531,False,False,False,False,False,False,False,617.7279160837993,1,3,1,2,Fraud
532,False,False,False,False,False,True,False,342.24073985028485,2,3,3,5,No Fraud
533,False,True,False,False,False,True,False,551.0376665301553,3,6,1,2,Fraud
534,False,False,False,True,False,False,False,966.5008189166498,4,9,1,4,No Fraud
535,False,False,True,False,False,False,True,118.44237623067463,2,6,2,4,No Fraud
536,False,False,True,False,False,True,False,279.57037681110626,4,5,3,6,No Fraud
537,True,False,False,False,False,True,False,503.5422159129502,0,1,1,2,Fraud
538,False,False,True,False,False,False,True,674.5957496018453,0,2,4,5,No Fraud
539,False,False,False,False,False,False,True,291.0054396569367,3,1,1,1,No Fraud
540,False,False,True,False,False,True,False,938.2635535385766,4,6,4,1,No Fraud
541,False,True,False,False,False,False,True,678.3148111821779,4,3,3,5,No Fraud
542,False,False,False,False,True,False,False,889.6887540607875,3,5,3,4,No Fraud
543,False,False,False,False,True,False,True,396.3861372252867,2,6,2,2,No Fraud
544,False,False,False,False,False,True,False,846.0585408759666,3,5,4,2,No Fraud
545,False,True,False,False,False,False,False,440.39729520950164,0,3,4,5,No Fraud
546,False,False,True,False,False,True,False,327.47659521508444,4,2,3,5,No Fraud
547,False,False,False,False,True,False,True,920.4898052474138,1,2,4,3,No Fraud
548,False,False,True,False,False,True,False,182.99662811096908,1,2,4,6,No Fraud
549,False,False,True,False,False,False,True,948.5999164507638,0,4,1,2,No Fraud
550,False,False,False,False,False,False,False,512.6636852808449,4,4,2,6,No Fraud
551,False,False,False,False,True,True,False,993.3629261372755,4,3,1,3,Fraud
552,True,False,False,False,False,False,True,585.6351883615259,3,8,3,4,No Fraud
553,False,False,False,False,False,False,False,781.7393548740728,2,4,4,2,No Fraud
554,True,False,False,False,False,True,False,106.3639147042036,3,8,4,6,Fraud
555,False,True,False,False,False,True,False,547.0001379641486,1,3,3,5,No Fraud
556,True,False,False,False,False,False,True,763.7081244563037,4,2,4,5,No Fraud
557,False,False,True,False,False,True,False,804.5443179626042,2,8,3,4,No Fraud
558,False,False,False,False,False,True,False,242.24372434143822,3,6,2,6,No Fraud
559,False,True,False,False,False,False,True,477.07385534450077,2,2,4,6,No Fraud
560,False,False,False,False,False,True,False,477.1647623074048,1,7,1,1,No Fraud
561,False,False,True,False,False,False,True,193.2767276491503,2,7,1,3,No Fraud
562,False,False,False,True,False,True,False,498.74095692232,4,4,2,5,No Fraud
563,False,False,True,False,False,False,True,826.3836628264048,2,8,3,6,No Fraud
564,False,False,False,False,False,False,True,370.1626638570883,2,3,4,2,No Fraud
565,False,False,True,False,False,True,False,489.3170697044948,3,9,4,6,No Fraud
566,False,False,True,False,False,True,False,964.8628165559284,2,5,1,2,Fraud
567,False,False,True,False,False,False,True,128.537268302406,2,3,3,2,No Fraud
568,False,False,False,False,False,True,False,632.3695911058202,1,9,3,4,No Fraud
569,False,False,False,False,False,False,False,769.0924825998662,2,2,4,1,No Fraud
570,False,False,True,False,False,True,False,784.7941906280605,3,2,4,3,No Fraud
